app_id,flag
208984,0
208985,0
208986,0
208987,0
208990,0
208993,0
208994,0
208997,0
209000,0
209001,0
209003,0
209005,0
209008,0
209009,0
209010,0
209012,0
209013,0
209014,0
209015,0
209017,0
209024,0
209025,0
209026,0
209029,0
209031,0
209033,0
209034,0
209037,0
209038,0
209040,0
209041,0
209045,0
209046,0
209051,0
209054,0
209055,0
209061,0
209062,0
209064,0
209068,0
209070,0
209071,0
209072,0
209075,0
209077,0
209081,0
209082,0
209087,0
209088,0
209090,0
209091,0
209092,0
209096,0
209098,0
209100,0
209101,0
209105,0
209106,0
209107,0
209109,0
209113,0
209117,0
209120,0
209122,0
209124,0
209125,0
209126,0
209127,0
209128,0
209130,0
209133,0
209134,0
209135,0
209138,0
209140,0
209141,0
209145,0
209146,0
209147,0
209149,0
209151,0
209153,0
209154,0
209156,0
209158,0
209159,0
209160,0
209161,0
209162,0
209164,0
209165,0
209166,0
209168,0
209172,0
209175,0
209176,0
209179,0
209180,0
209181,0
209184,0
209185,0
209186,0
209189,0
209190,0
209191,0
209193,0
209194,1
209196,0
209197,0
209198,0
209200,0
209205,0
209208,0
209211,0
209212,0
209213,0
209217,0
209218,0
209219,0
209221,0
209223,0
209224,0
209226,1
209227,0
209228,0
209229,0
209230,0
209231,0
209232,0
209235,0
209239,0
209241,0
209242,0
209244,0
209247,0
209254,0
209262,0
209264,0
209265,0
209267,0
209268,0
209269,0
209271,0
209273,0
209274,0
209275,0
209276,0
209277,0
209278,0
209281,0
209282,0
209287,0
209288,0
209291,0
209292,0
209293,0
209297,0
209302,0
209303,0
209305,0
209306,0
209307,0
209309,0
209310,0
209312,0
209314,0
209318,0
209320,0
209321,0
209324,0
209329,0
209332,0
209333,0
209338,0
209341,0
209342,0
209344,0
209345,1
209347,0
209349,0
209355,0
209357,0
209359,0
209360,0
209362,0
209364,0
209365,0
209367,0
209369,0
209372,0
209374,0
209375,0
209378,0
209385,0
209386,0
209389,0
209391,0
209394,0
209396,0
209397,0
209398,0
209399,0
209400,0
209407,0
209409,0
209413,0
209414,0
209417,0
209419,0
209420,1
209428,0
209429,0
209430,0
209433,0
209436,0
209437,0
209438,0
209439,0
209440,0
209443,0
209445,0
209446,0
209447,0
209448,0
209449,0
209450,0
209453,0
209454,0
209458,0
209459,0
209460,0
209461,0
209462,0
209463,0
209467,0
209468,0
209470,0
209473,0
209474,0
209477,0
209479,0
209484,0
209485,0
209488,0
209490,0
209498,0
209499,0
209500,0
209501,1
209504,0
209509,0
209512,0
209514,0
209516,0
209518,0
209519,0
209522,0
209526,0
209527,0
209528,0
209529,0
209532,0
209533,0
209535,0
209537,0
209538,0
209539,0
209541,0
209543,0
209546,0
209548,0
209549,0
209555,0
209559,0
209561,0
209564,0
209567,0
209568,0
209570,0
209574,0
209575,0
209576,0
209580,0
209584,0
209587,0
209588,0
209591,0
209592,0
209594,0
209597,0
209601,1
209603,0
209606,0
209611,0
209613,0
209615,0
209616,0
209617,1
209620,1
209621,0
209622,0
209623,0
209626,0
209628,0
209629,0
209631,0
209632,0
209635,0
209638,0
209640,0
209642,0
209645,0
209647,0
209653,0
209654,0
209658,0
209659,0
209660,0
209661,0
209662,0
209666,0
209667,0
209673,0
209675,0
209676,0
209678,0
209680,0
209682,0
209690,0
209694,0
209695,0
209696,0
209697,0
209702,0
209707,0
209709,0
209710,0
209712,0
209713,0
209716,0
209720,0
209729,0
209732,0
209733,0
209737,0
209739,0
209742,0
209743,0
209749,0
209752,0
209754,0
209757,0
209761,0
209764,0
209766,0
209767,0
209770,0
209771,0
209778,0
209781,0
209783,0
209787,0
209789,0
209790,0
209791,0
209795,0
209797,0
209798,0
209801,0
209802,0
209803,0
209805,0
209806,0
209810,0
209811,0
209817,0
209818,0
209820,0
209821,0
209829,0
209830,0
209834,0
209835,0
209843,0
209844,0
209846,0
209847,0
209849,0
209851,0
209854,0
209855,0
209856,0
209857,0
209861,0
209862,0
209864,0
209865,0
209866,0
209869,0
209873,0
209877,0
209878,0
209884,0
209886,0
209891,0
209892,0
209897,0
209898,0
209902,0
209903,0
209906,0
209908,0
209913,0
209915,0
209917,0
209920,0
209921,0
209922,0
209927,0
209928,0
209930,0
209931,0
209934,0
209935,0
209937,0
209940,0
209941,0
209943,0
209944,0
209946,0
209950,0
209952,0
209953,0
209956,0
209959,0
209961,0
209962,0
209964,0
209966,0
209967,0
209970,0
209974,0
209975,0
209976,0
209979,0
209981,0
209983,0
209984,0
209987,0
209988,0
209993,0
209995,0
209996,0
210003,0
210005,0
210010,0
210012,0
210014,0
210015,0
210016,0
210017,0
210018,0
210021,1
210022,0
210023,0
210024,0
210027,0
210029,0
210034,0
210036,0
210037,0
210038,0
210039,0
210040,0
210042,0
210043,0
210046,0
210051,0
210053,0
210054,0
210055,0
210061,0
210063,0
210065,0
210066,0
210069,0
210073,0
210074,0
210075,0
210076,0
210077,0
210078,0
210079,0
210081,0
210082,0
210083,0
210084,0
210087,0
210088,0
210089,0
210092,0
210093,0
210096,0
210097,0
210100,0
210101,0
210102,0
210103,0
210106,0
210109,0
210111,0
210115,0
210116,0
210124,0
210127,0
210130,0
210133,0
210134,0
210135,0
210137,0
210145,0
210149,0
210153,0
210154,0
210155,0
210158,0
210159,0
210160,0
210162,0
210163,0
210164,0
210171,0
210172,1
210174,0
210175,0
210177,0
210180,0
210181,0
210186,0
210187,0
210188,0
210190,0
210192,0
210193,0
210197,0
210199,0
210202,0
210203,0
210212,0
210213,0
210214,0
210215,0
210217,0
210225,0
210227,0
210229,0
210233,1
210235,0
210236,0
210237,0
210238,0
210247,0
210250,0
210252,0
210255,0
210256,0
210260,0
210262,0
210263,0
210264,0
210268,1
210272,0
210277,0
210278,0
210280,0
210281,0
210283,0
210284,0
210285,0
210286,0
210287,0
210288,0
210290,0
210291,0
210293,0
210294,0
210295,0
210296,0
210297,0
210299,0
210301,0
210302,0
210303,0
210304,0
210305,0
210306,0
210308,0
210314,0
210315,0
210317,0
210318,0
210319,0
210320,0
210321,0
210326,0
210332,0
210333,0
210334,0
210338,0
210342,0
210344,0
210346,0
210350,0
210353,0
210355,0
210356,0
210357,0
210359,0
210363,0
210365,0
210368,0
210373,0
210377,0
210379,0
210380,0
210381,0
210382,0
210383,0
210390,0
210395,0
210397,0
210399,0
210401,0
210402,0
210403,0
210404,0
210407,0
210409,0
210412,0
210415,0
210416,0
210419,0
210420,0
210423,0
210424,0
210425,0
210426,0
210429,1
210431,0
210432,0
210433,0
210435,0
210437,0
210443,0
210445,0
210446,0
210447,0
210451,0
210452,0
210453,0
210461,0
210463,0
210465,0
210469,0
210471,0
210472,0
210478,0
210479,0
210480,0
210481,0
210482,0
210483,0
210484,0
210485,0
210489,0
210491,0
210495,0
210497,0
210500,0
210501,0
210502,0
210504,0
210505,0
210510,0
210512,0
210513,0
210516,0
210517,0
210519,0
210520,0
210523,0
210524,0
210525,0
210528,0
210529,0
210530,0
210536,0
210537,0
210538,0
210544,0
210547,0
210550,0
210551,0
210552,0
210553,0
210554,0
210556,0
210558,0
210560,0
210561,0
210562,0
210566,0
210569,0
210572,0
210578,0
210579,0
210583,0
210584,0
210586,0
210587,0
210589,0
210590,0
210591,0
210594,0
210595,0
210597,0
210598,0
210601,0
210603,0
210609,0
210610,0
210613,0
210615,0
210616,0
210619,0
210622,0
210623,0
210629,0
210632,0
210633,0
210634,0
210635,0
210636,0
210637,0
210638,0
210642,0
210643,0
210646,0
210647,0
210650,0
210652,0
210654,0
210658,0
210660,0
210662,0
210663,0
210667,0
210668,0
210671,0
210672,0
210673,0
210674,0
210676,0
210678,1
210680,0
210681,0
210684,0
210685,0
210686,0
210690,0
210692,0
210694,0
210696,0
210698,0
210699,0
210700,0
210703,1
210705,0
210706,0
210708,0
210709,0
210710,0
210715,0
210716,0
210718,0
210721,0
210723,0
210724,0
210729,0
210730,0
210732,0
210733,0
210734,0
210735,0
210739,0
210741,1
210743,0
210744,0
210756,0
210757,0
210758,0
210759,0
210761,0
210762,0
210765,0
210767,0
210772,0
210773,0
210774,0
210777,0
210779,1
210782,0
210783,0
210785,0
210786,0
210788,0
210793,0
210795,0
210797,0
210798,0
210799,0
210800,0
210803,0
210804,0
210806,0
210811,0
210812,0
210814,0
210815,0
210816,0
210817,0
210819,0
210820,0
210822,0
210825,0
210826,0
210827,0
210829,0
210831,0
210833,0
210836,0
210839,0
210840,0
210843,0
210844,0
210845,0
210847,0
210848,0
210850,0
210851,0
210852,0
210857,0
210862,0
210863,0
210864,0
210865,0
210866,0
210867,0
210869,0
210870,0
210872,0
210873,0
210875,0
210876,0
210880,0
210882,1
210886,0
210888,0
210890,0
210891,0
210892,0
210894,0
210895,0
210896,0
210898,0
210900,0
210903,0
210908,0
210909,0
210910,0
210916,0
210917,0
210920,0
210921,0
210924,0
210927,0
210928,0
210929,0
210932,0
210940,0
210941,0
210945,0
210946,0
210949,0
210950,0
210956,0
210957,0
210962,0
210964,0
210965,1
210966,0
210967,0
210972,0
210973,0
210974,0
210975,0
210978,0
210979,0
210984,0
210985,0
210988,0
210990,0
210991,0
210992,0
210993,0
210997,0
210998,0
210999,0
211000,0
211002,0
211003,0
211004,0
211005,0
211007,0
211008,0
211010,0
211011,0
211015,0
211017,0
211021,0
211022,0
211024,0
211025,0
211028,0
211029,0
211030,0
211033,0
211034,0
211039,0
211041,0
211047,0
211050,0
211052,0
211053,0
211062,0
211066,0
211069,0
211072,0
211073,0
211074,0
211081,0
211082,0
211084,0
211085,0
211089,0
211091,0
211092,0
211094,0
211098,0
211099,0
211101,0
211103,0
211106,0
211107,0
211108,0
211109,0
211110,0
211118,0
211119,0
211122,0
211124,0
211126,0
211130,0
211133,0
211143,0
211146,0
211147,0
211149,0
211150,0
211151,0
211153,0
211155,0
211158,0
211160,0
211162,0
211165,0
211166,0
211169,0
211170,0
211172,0
211175,0
211176,0
211186,0
211187,0
211190,0
211195,0
211200,0
211202,0
211203,0
211204,0
211207,0
211208,0
211212,0
211216,0
211226,0
211228,0
211229,0
211231,0
211233,0
211236,0
211237,0
211239,0
211243,0
211246,0
211247,0
211248,0
211249,0
211252,0
211254,0
211260,0
211261,0
211262,0
211264,0
211265,0
211268,0
211269,0
211273,0
211285,0
211286,0
211288,0
211289,0
211291,1
211295,0
211296,0
211297,0
211298,0
211301,0
211303,0
211305,0
211308,0
211309,0
211310,0
211311,0
211312,0
211316,0
211317,0
211319,0
211320,0
211322,0
211324,0
211330,0
211331,0
211332,0
211333,0
211334,0
211335,0
211336,0
211340,0
211342,0
211343,0
211344,0
211347,0
211348,0
211352,1
211355,0
211359,0
211360,0
211361,0
211362,0
211363,0
211365,0
211366,0
211367,0
211371,0
211372,0
211373,0
211375,0
211376,0
211378,0
211379,0
211380,0
211389,0
211390,0
211392,0
211396,0
211397,0
211403,0
211408,0
211411,0
211417,0
211419,0
211420,0
211423,0
211424,0
211425,0
211428,0
211429,0
211430,0
211431,0
211432,0
211437,0
211439,0
211442,0
211443,0
211444,0
211445,0
211446,0
211447,0
211448,0
211450,0
211451,0
211452,0
211453,0
211457,0
211458,0
211460,0
211462,0
211463,0
211465,0
211466,0
211468,1
211470,0
211474,0
211476,1
211477,0
211478,0
211479,0
211480,0
211482,0
211483,0
211484,0
211485,0
211486,0
211489,0
211490,0
211491,0
211493,0
211495,0
211499,0
211501,0
211502,0
211517,0
211519,0
211520,0
211521,0
211522,0
211523,0
211525,0
211528,0
211530,0
211533,0
211539,0
211541,0
211545,0
211550,0
211552,1
211556,0
211558,0
211559,0
211560,0
211562,0
211565,0
211567,0
211568,0
211569,0
211571,0
211576,0
211577,0
211579,0
211583,0
211584,0
211585,0
211586,0
211588,0
211591,0
211596,0
211597,0
211598,0
211602,0
211605,0
211608,0
211612,0
211615,0
211616,0
211618,0
211623,0
211625,0
211626,0
211630,0
211634,0
211636,0
211637,1
211638,0
211641,0
211644,0
211645,0
211647,0
211652,0
211657,0
211659,0
211663,0
211664,0
211665,0
211667,0
211669,0
211672,0
211674,0
211676,0
211677,0
211678,0
211683,0
211684,0
211685,0
211690,0
211691,0
211693,0
211694,0
211695,0
211697,0
211698,0
211700,0
211701,0
211703,0
211705,0
211708,0
211711,0
211714,0
211720,0
211726,0
211727,0
211729,0
211730,0
211731,0
211732,0
211733,0
211735,0
211736,0
211737,0
211738,0
211739,0
211740,0
211741,0
211745,0
211746,0
211750,0
211751,0
211752,0
211753,0
211757,0
211760,0
211763,0
211764,0
211766,0
211768,0
211769,0
211770,0
211772,0
211773,0
211775,0
211776,0
211778,0
211780,0
211781,0
211782,0
211783,0
211784,0
211786,0
211787,0
211790,0
211791,0
211793,0
211794,0
211796,0
211797,0
211798,0
211799,0
211800,0
211803,0
211806,0
211809,0
211811,0
211813,0
211816,0
211817,0
211818,0
211819,0
211822,1
211827,0
211832,0
211834,0
211835,0
211837,0
211839,0
211840,0
211844,0
211849,1
211850,0
211851,0
211853,0
211862,0
211864,0
211871,0
211872,0
211876,1
211878,0
211882,0
211889,0
211890,0
211891,0
211895,0
211898,0
211900,0
211901,0
211911,0
211912,0
211918,0
211919,0
211920,0
211921,0
211923,0
211929,0
211931,0
211935,0
211937,0
211939,0
211940,0
211942,0
211943,0
211944,0
211945,0
211946,0
211953,0
211956,0
211958,0
211963,0
211965,0
211968,0
211969,0
211971,0
211974,0
211976,0
211978,0
211983,0
211985,0
211987,0
211989,0
211990,0
211991,0
211995,0
211996,0
211998,0
211999,0
212002,0
212005,0
212006,0
212011,0
212013,0
212014,0
212016,0
212017,0
212018,0
212019,0
212020,0
212021,0
212024,0
212029,0
212030,0
212033,0
212036,0
212038,0
212039,0
212046,0
212047,0
212050,0
212053,0
212054,0
212057,0
212058,0
212059,0
212062,0
212063,0
212065,0
212066,0
212067,0
212072,0
212074,0
212077,0
212081,1
212083,0
212084,0
212085,0
212088,0
212092,0
212097,0
212101,0
212104,0
212105,0
212106,0
212108,0
212112,0
212115,0
212117,0
212118,0
212119,0
212120,0
212121,0
212125,0
212126,0
212127,0
212133,0
212136,0
212137,0
212140,0
212141,0
212142,0
212147,0
212148,0
212149,0
212150,0
212158,0
212163,0
212164,0
212166,0
212168,0
212172,0
212176,0
212177,0
212178,0
212179,0
212180,0
212182,0
212184,0
212188,0
212189,0
212192,0
212193,0
212197,0
212198,0
212199,0
212201,0
212203,0
212208,0
212211,0
212213,0
212214,0
212216,0
212217,0
212219,1
212222,0
212227,0
212231,0
212232,0
212233,0
212236,0
212238,0
212240,0
212241,0
212244,0
212245,0
212248,0
212251,0
212252,0
212254,0
212255,0
212259,0
212260,0
212261,0
212263,0
212264,0
212265,0
212269,0
212275,0
212277,0
212278,0
212282,1
212283,0
212289,0
212290,0
212291,0
212294,0
212298,0
212300,0
212302,0
212304,0
212305,0
212311,0
212316,0
212317,0
212319,0
212322,0
212323,0
212325,0
212330,0
212333,0
212334,0
212335,0
212336,0
212339,0
212342,0
212343,0
212345,0
212348,0
212349,0
212350,0
212351,0
212352,0
212354,0
212355,0
212356,0
212357,0
212358,0
212359,0
212360,0
212361,0
212362,0
212363,0
212364,0
212367,0
212368,0
212369,0
212372,0
212376,0
212379,0
212384,0
212390,0
212394,0
212395,0
212398,0
212399,0
212400,0
212402,0
212403,0
212404,0
212406,0
212407,0
212411,0
212412,0
212419,0
212420,0
212421,0
212424,0
212425,0
212426,0
212427,0
212431,0
212437,0
212442,0
212444,0
212447,0
212448,0
212449,0
212450,0
212451,0
212452,0
212454,0
212456,0
212458,1
212459,0
212461,0
212463,0
212465,0
212467,0
212472,0
212476,0
212477,0
212478,0
212481,0
212482,0
212484,0
212485,0
212486,0
212489,0
212490,0
212491,0
212493,0
212494,0
212495,0
212499,0
212501,0
212509,0
212511,0
212512,0
212513,0
212515,0
212517,0
212518,0
212524,0
212527,0
212531,0
212532,0
212535,0
212536,0
212539,0
212540,0
212541,0
212542,0
212546,0
212547,0
212549,0
212550,0
212552,0
212554,0
212556,0
212558,0
212561,0
212562,0
212567,0
212568,0
212571,0
212572,0
212574,0
212576,0
212578,0
212579,0
212580,0
212581,0
212587,0
212591,0
212593,0
212594,0
212595,0
212596,0
212600,0
212601,0
212605,0
212609,0
212610,0
212611,0
212614,0
212617,0
212618,0
212619,0
212621,0
212623,0
212627,0
212629,0
212631,0
212634,0
212638,0
212639,0
212644,0
212645,0
212649,0
212650,0
212654,0
212655,0
212657,0
212658,1
212659,0
212664,0
212665,0
212666,0
212667,0
212669,0
212671,0
212674,0
212675,0
212676,0
212677,0
212678,0
212679,0
212685,0
212686,0
212687,0
212695,0
212699,0
212701,0
212703,0
212705,0
212708,0
212709,0
212711,0
212712,0
212713,0
212715,0
212716,0
212717,0
212719,0
212721,0
212722,0
212724,0
212725,0
212726,0
212729,0
212737,0
212738,0
212740,0
212743,0
212746,0
212750,0
212753,0
212754,0
212755,0
212759,0
212760,0
212761,0
212765,0
212766,0
212769,0
212770,0
212775,0
212776,0
212777,0
212781,0
212782,0
212783,0
212785,0
212786,0
212787,0
212788,0
212789,0
212790,0
212798,1
212799,0
212802,0
212804,0
212805,0
212810,0
212811,0
212816,0
212817,0
212822,0
212824,0
212825,0
212827,0
212829,1
212836,0
212837,0
212843,0
212845,0
212851,0
212853,0
212860,0
212865,0
212866,0
212868,0
212870,0
212874,0
212886,0
212891,0
212892,0
212897,0
212898,0
212899,0
212902,0
212904,0
212906,0
212907,0
212909,0
212912,0
212913,0
212914,0
212916,0
212917,0
212918,0
212921,0
212924,0
212927,0
212928,1
212930,0
212931,0
212932,0
212934,0
212937,0
212938,0
212939,0
212940,0
212942,0
212944,0
212946,0
212948,0
212951,0
212952,0
212954,1
212955,0
212959,1
212960,0
212961,0
212962,0
212963,0
212964,0
212965,0
212968,0
212970,0
212971,0
212972,0
212976,0
212977,0
212978,0
212979,0
212981,0
212986,0
212987,0
212988,0
212998,0
212999,0
213001,0
213007,0
213008,0
213011,0
213016,0
213017,0
213019,0
213023,0
213024,0
213025,0
213026,0
213028,0
213030,0
213031,0
213034,0
213041,0
213043,0
213044,1
213047,0
213048,0
213050,0
213052,0
213054,0
213055,0
213059,0
213063,0
213065,0
213067,0
213069,0
213071,0
213072,0
213078,0
213080,0
213081,0
213082,0
213083,0
213084,0
213085,0
213087,0
213088,0
213089,0
213092,0
213095,0
213096,0
213108,0
213109,0
213110,0
213111,0
213114,0
213115,0
213116,0
213120,0
213122,0
213124,0
213125,0
213136,0
213137,0
213138,0
213140,0
213141,0
213143,0
213151,0
213152,0
213160,0
213161,0
213162,0
213164,0
213166,0
213167,0
213168,0
213177,0
213181,0
213183,0
213186,0
213188,0
213191,0
213192,0
213194,0
213196,0
213200,0
213201,0
213203,0
213205,0
213206,0
213208,0
213209,0
213210,0
213211,0
213212,0
213213,0
213214,0
213216,0
213218,0
213223,0
213226,0
213233,0
213235,0
213237,0
213239,0
213240,0
213241,0
213243,0
213244,0
213245,0
213246,0
213247,0
213249,0
213251,0
213252,0
213254,1
213255,0
213263,0
213266,0
213273,0
213277,1
213278,0
213280,0
213282,0
213283,0
213285,1
213286,0
213289,0
213291,0
213293,0
213294,0
213295,0
213297,0
213299,0
213302,0
213303,0
213305,0
213308,0
213310,0
213311,0
213312,0
213319,0
213322,0
213327,0
213330,0
213331,0
213332,0
213334,0
213347,0
213350,0
213353,0
213356,0
213357,0
213359,0
213363,0
213365,0
213367,0
213368,0
213369,0
213370,0
213371,0
213372,0
213375,0
213376,0
213379,0
213382,0
213384,0
213386,0
213388,0
213392,0
213393,0
213400,0
213403,0
213405,0
213407,0
213410,0
213412,0
213413,0
213416,0
213417,0
213421,0
213422,0
213424,0
213425,0
213426,0
213430,0
213434,0
213439,0
213440,0
213441,0
213442,0
213447,0
213448,0
213449,0
213450,0
213451,0
213456,0
213461,0
213466,0
213469,0
213471,0
213473,0
213474,0
213476,0
213478,0
213480,0
213483,0
213486,0
213487,0
213488,0
213492,0
213493,0
213497,0
213498,0
213500,0
213501,0
213502,0
213503,0
213504,0
213506,0
213507,0
213508,0
213518,0
213525,0
213526,0
213529,0
213530,0
213532,0
213534,0
213536,0
213537,0
213540,0
213543,0
213544,0
213545,0
213546,0
213547,0
213548,0
213550,0
213552,0
213554,0
213556,0
213558,0
213560,0
213562,0
213566,0
213567,0
213570,0
213571,0
213574,0
213578,0
213579,0
213582,0
213584,0
213585,0
213590,0
213592,0
213595,0
213597,0
213598,0
213600,0
213602,0
213607,0
213612,0
213613,0
213614,0
213615,0
213618,0
213620,0
213621,0
213625,0
213631,0
213632,0
213634,0
213635,0
213636,0
213637,0
213638,0
213639,0
213641,0
213642,0
213651,0
213658,0
213660,0
213661,0
213663,0
213664,0
213666,0
213667,0
213668,0
213670,0
213677,0
213678,0
213679,0
213680,0
213689,0
213690,0
213692,0
213696,0
213698,0
213701,0
213702,0
213704,0
213707,0
213712,0
213713,0
213716,0
213717,0
213718,0
213720,0
213721,0
213722,0
213724,0
213727,0
213732,0
213733,0
213734,0
213735,0
213736,0
213742,0
213744,0
213745,0
213746,0
213750,0
213751,0
213753,0
213756,0
213757,0
213760,0
213762,0
213763,0
213764,0
213765,0
213769,0
213770,0
213774,0
213775,0
213776,0
213782,0
213783,0
213784,0
213785,0
213788,0
213789,0
213791,0
213793,1
213799,0
213803,0
213805,0
213808,0
213809,0
213810,0
213813,0
213818,0
213820,0
213821,0
213822,0
213824,0
213825,0
213828,0
213830,0
213833,0
213835,0
213836,0
213839,0
213842,0
213843,0
213844,0
213845,0
213846,0
213849,0
213851,0
213853,0
213856,0
213858,0
213859,0
213860,0
213861,0
213865,0
213866,0
213875,0
213879,0
213881,0
213883,0
213884,0
213887,0
213888,0
213890,0
213895,0
213899,0
213904,0
213905,0
213908,0
213909,0
213911,0
213913,0
213915,1
213917,0
213923,0
213926,0
213927,0
213928,0
213929,0
213930,0
213931,0
213932,0
213935,0
213939,0
213943,0
213946,0
213947,0
213948,0
213954,0
213957,0
213958,0
213960,0
213967,0
213969,0
213970,0
213972,0
213976,0
213979,0
213982,0
213983,0
213984,0
213986,0
213989,0
213990,0
213992,0
213993,0
213995,0
213999,0
214000,0
214004,0
214006,0
214011,0
214012,0
214013,0
214017,0
214021,0
214022,0
214023,0
214024,0
214025,0
214026,0
214027,0
214028,0
214030,0
214032,0
214033,0
214034,0
214038,0
214039,0
214043,0
214049,0
214055,0
214056,0
214058,0
214061,0
214063,0
214064,0
214067,0
214068,0
214071,0
214072,0
214074,0
214075,0
214076,0
214079,0
214082,0
214085,0
214088,0
214090,0
214091,0
214093,0
214098,0
214100,0
214102,0
214103,0
214107,0
214108,0
214110,0
214112,0
214113,0
214115,0
214119,0
214120,0
214121,0
214122,0
214123,0
214124,0
214125,0
214129,0
214130,0
214135,0
214136,0
214138,0
214142,0
214145,0
214146,0
214148,0
214149,0
214151,0
214152,0
214155,0
214157,0
214161,0
214162,0
214163,0
214167,0
214171,0
214172,0
214174,0
214181,0
214188,0
214189,0
214190,0
214191,0
214192,0
214194,0
214195,0
214196,0
214198,0
214204,0
214205,0
214206,0
214210,0
214211,0
214214,0
214215,0
214218,0
214221,0
214222,0
214223,0
214225,0
214226,0
214229,0
214230,0
214233,0
214234,0
214236,0
214237,0
214239,0
214243,0
214245,0
214246,0
214254,0
214255,0
214256,0
214257,0
214264,0
214265,0
214272,0
214275,0
214276,0
214277,0
214279,0
214280,0
214281,0
214284,0
214287,0
214289,0
214291,0
214295,0
214300,0
214302,0
214303,0
214306,0
214308,0
214311,0
214312,0
214313,0
214315,0
214317,0
214319,0
214321,0
214322,0
214324,0
214325,0
214326,0
214327,0
214328,0
214332,0
214334,0
214336,1
214338,0
214339,0
214340,0
214341,0
214342,0
214343,0
214344,0
214345,0
214346,0
214349,0
214353,0
214355,0
214356,0
214363,0
214365,0
214368,0
214369,0
214373,0
214374,0
214376,0
214383,0
214385,0
214388,0
214389,0
214393,0
214395,0
214397,0
214398,0
214403,0
214406,0
214408,0
214411,0
214412,0
214413,0
214416,0
214417,0
214418,0
214419,0
214420,0
214421,0
214424,0
214426,0
214427,1
214429,0
214430,0
214432,0
214436,0
214437,0
214438,0
214442,0
214444,0
214446,0
214448,0
214450,0
214451,0
214452,0
214453,0
214456,0
214459,0
214461,0
214465,0
214467,0
214468,0
214470,0
214471,1
214474,0
214475,0
214478,0
214480,0
214481,0
214487,0
214489,0
214491,0
214492,0
214493,0
214495,0
214496,0
214498,0
214499,0
214500,0
214501,0
214502,0
214506,0
214507,0
214509,0
214512,0
214517,0
214518,0
214522,0
214524,0
214526,1
214532,0
214534,0
214535,0
214537,0
214542,0
214543,0
214545,0
214546,0
214547,0
214548,0
214549,0
214550,0
214554,0
214558,0
214560,0
214561,0
214563,0
214565,0
214566,0
214569,0
214571,0
214572,0
214574,0
214575,1
214576,0
214580,0
214587,0
214588,0
214589,0
214590,0
214594,0
214595,0
214598,0
214601,0
214602,0
214603,0
214604,0
214605,0
214607,0
214610,0
214611,0
214616,0
214618,0
214619,0
214620,0
214621,0
214624,0
214625,0
214628,0
214629,0
214632,0
214633,0
214634,0
214636,0
214637,0
214638,0
214641,0
214643,0
214644,0
214646,0
214647,0
214649,0
214651,0
214654,0
214656,0
214663,0
214664,0
214666,0
214672,0
214673,0
214677,0
214679,0
214681,0
214682,0
214685,0
214689,0
214690,0
214693,0
214694,0
214695,0
214697,0
214698,0
214699,0
214700,0
214701,0
214702,0
214703,0
214704,0
214705,0
214706,0
214707,0
214708,0
214710,0
214712,0
214713,0
214715,0
214718,0
214720,0
214721,0
214724,0
214726,0
214729,0
214730,0
214732,0
214734,0
214736,0
214737,0
214743,0
214750,0
214753,0
214754,0
214759,0
214760,0
214761,0
214762,0
214763,0
214766,0
214769,0
214770,0
214772,0
214779,0
214784,0
214785,0
214788,0
214791,0
214792,0
214793,0
214795,0
214799,0
214801,0
214806,0
214808,0
214812,0
214814,0
214816,0
214818,0
214820,0
214827,0
214828,0
214829,0
214831,0
214832,0
214834,0
214838,0
214840,0
214841,0
214846,0
214849,0
214852,0
214853,0
214854,0
214856,0
214860,0
214862,0
214865,0
214866,0
214869,0
214871,0
214873,0
214879,0
214880,0
214882,0
214884,0
214890,0
214891,0
214893,0
214895,0
214896,0
214897,0
214898,0
214899,0
214900,0
214903,0
214904,0
214907,1
214910,0
214912,0
214913,0
214916,0
214918,0
214921,0
214924,0
214926,0
214928,0
214931,0
214932,0
214933,0
214935,0
214936,0
214937,1
214938,0
214940,0
214944,0
214947,0
214951,0
214953,0
214956,0
214958,0
214959,0
214960,0
214964,0
214965,0
214966,0
214968,0
214971,0
214976,0
214977,0
214978,0
214979,0
214982,0
214983,0
214989,0
214990,0
214993,0
214995,0
214996,0
215002,0
215005,0
215010,0
215011,0
215013,0
215016,0
215017,0
215019,0
215020,0
215022,0
215024,0
215025,0
215026,0
215027,0
215029,0
215030,0
215034,0
215035,0
215041,0
215043,0
215045,0
215046,0
215049,0
215053,0
215054,0
215055,0
215056,0
215057,0
215058,0
215059,0
215060,0
215062,0
215063,0
215065,0
215066,0
215067,0
215069,1
215070,0
215073,0
215076,0
215077,0
215078,0
215079,0
215081,0
215082,0
215083,0
215084,0
215085,0
215087,0
215089,0
215096,0
215097,0
215100,0
215107,0
215114,0
215117,0
215121,0
215122,0
215126,0
215128,0
215131,0
215134,0
215135,0
215140,0
215141,0
215142,0
215144,0
215145,0
215146,0
215147,0
215151,0
215153,0
215158,0
215162,0
215163,0
215171,0
215173,0
215175,0
215177,0
215183,0
215184,0
215187,0
215188,0
215190,0
215194,0
215195,0
215196,0
215197,0
215199,0
215203,0
215204,0
215208,0
215209,0
215210,0
215213,0
215214,0
215215,0
215217,0
215220,0
215221,0
215222,0
215223,0
215224,0
215229,0
215230,0
215234,0
215238,0
215239,0
215241,0
215242,0
215244,0
215246,0
215248,0
215249,0
215250,0
215251,0
